player_id,player_name,nationality,born,player_url
eb24542f,Amandine Henry,Amandine Henry,1989,https://fbref.com/en/players/eb24542f/Amandine-Henry
6a3de7b8,Line Jensen,Line Jensen,1991,https://fbref.com/en/players/6a3de7b8/Line-Jensen
e1275a44,Natasha Kai,Natasha Kai,1983,https://fbref.com/en/players/e1275a44/Natasha-Kai
3296a4ef,Ghoutia Karchouni,Ghoutia Karchouni,1995,https://fbref.com/en/players/3296a4ef/Ghoutia-Karchouni
05e20bac,Nahomi Kawasumi,Nahomi Kawasumi,1985,https://fbref.com/en/players/05e20bac/Nahomi-Kawasumi
8252bc62,Alanna Kennedy,Alanna Kennedy,1995,https://fbref.com/en/players/8252bc62/Alanna-Kennedy
78a0e657,Elise Krieghoff,Elise Krieghoff,1993,https://fbref.com/en/players/78a0e657/Elise-Krieghoff
ed06502e,Casey Krueger,Casey Krueger,1990,https://fbref.com/en/players/ed06502e/Casey-Krueger
43675287,Stephanie Labbé,Stephanie Labbé,1986,https://fbref.com/en/players/43675287/Stephanie-Labbe
fa5e9ae1,Katie Lind,Katie Lind,1994,https://fbref.com/en/players/fa5e9ae1/Katie-Lind
f32dc7a8,Sam Lofton,Sam Lofton,1992,https://fbref.com/en/players/f32dc7a8/Sam-Lofton
45755108,Cheyna Matthews,Cheyna Matthews,1993,https://fbref.com/en/players/45755108/Cheyna-Matthews
552a18e9,Manon Melis,Manon Melis,1986,https://fbref.com/en/players/552a18e9/Manon-Melis
5bdededa,Molly Menchel,Molly Menchel,1991,https://fbref.com/en/players/5bdededa/Molly-Menchel
fc36eaca,Mônica,Mônica,1978,https://fbref.com/en/players/fc36eaca/Monica
3c923c90,Alexa Newfield,Alexa Newfield,1991,https://fbref.com/en/players/3c923c90/Alexa-Newfield
2a0f0a55,Paige Nielsen,Paige Nielsen,1993,https://fbref.com/en/players/2a0f0a55/Paige-Nielsen
2f3ffc2d,Denise O'Sullivan,Denise O'Sullivan,1994,https://fbref.com/en/players/2f3ffc2d/Denise-OSullivan
61531e4e,Carson Pickett,Carson Pickett,1993,https://fbref.com/en/players/61531e4e/Carson-Pickett
9f58ec12,Poliana,Poliana,1991,https://fbref.com/en/players/9f58ec12/Poliana
788a0aa6,Courtney Raetzman,Courtney Raetzman,1994,https://fbref.com/en/players/788a0aa6/Courtney-Raetzman
34603a7a,Brittany Ratcliffe,Brittany Ratcliffe,1994,https://fbref.com/en/players/34603a7a/Brittany-Ratcliffe
715e3c60,Brianne Reed,Brianne Reed,1994,https://fbref.com/en/players/715e3c60/Brianne-Reed
0c294f61,Domi Richardson,Domi Richardson,1992,https://fbref.com/en/players/0c294f61/Domi-Richardson
56f16bc7,Cari Roccaro,Cari Roccaro,1994,https://fbref.com/en/players/56f16bc7/Cari-Roccaro
362b4969,Raquel Rodríguez,Raquel Rodríguez,1993,https://fbref.com/en/players/362b4969/Raquel-Rodriguez
dd1aa784,Kaitlyn Savage,Kaitlyn Savage,1990,https://fbref.com/en/players/dd1aa784/Kaitlyn-Savage
3ba0e385,Louise Schillgard,Louise Schillgard,1989,https://fbref.com/en/players/3ba0e385/Louise-Schillgard
77b7f4c6,Danielle Schulmann,Danielle Schulmann,1989,https://fbref.com/en/players/77b7f4c6/Danielle-Schulmann
38c57ecb,Desiree Scott,Desiree Scott,1987,https://fbref.com/en/players/38c57ecb/Desiree-Scott
99b8bc28,Erin Simon,Erin Simon,1994,https://fbref.com/en/players/99b8bc28/Erin-Simon
f365adb4,Erica Skroski,Erica Skroski,1994,https://fbref.com/en/players/f365adb4/Erica-Skroski
947d22fb,Abby Smith,Abby Smith,1993,https://fbref.com/en/players/947d22fb/Abby-Smith
97f414ac,Taylor Smith,Taylor Smith,1993,https://fbref.com/en/players/97f414ac/Taylor-Smith
0b5d0282,Havana Solaun,Havana Solaun,1993,https://fbref.com/en/players/0b5d0282/Havana-Solaun
43466fe0,Janine Sonis,Janine Sonis,1994,https://fbref.com/en/players/43466fe0/Janine-Sonis
08acd418,Emily Sonnett,Emily Sonnett,1993,https://fbref.com/en/players/08acd418/Emily-Sonnett
3ed16dcd,Meredith Speck,Meredith Speck,1993,https://fbref.com/en/players/3ed16dcd/Meredith-Speck
78078a19,Katie Stengel,Katie Stengel,1992,https://fbref.com/en/players/78078a19/Katie-Stengel
b91a422e,Libby Stout,Libby Stout,1990,https://fbref.com/en/players/b91a422e/Libby-Stout
7f140cb9,Kylie Strom,Kylie Strom,1992,https://fbref.com/en/players/7f140cb9/Kylie-Strom
9e0e2683,Andi Tostanoski,Andi Tostanoski,1994,https://fbref.com/en/players/9e0e2683/Andi-Tostanoski
ea933d6b,Chioma Ubogagu,Chioma Ubogagu,1992,https://fbref.com/en/players/ea933d6b/Chioma-Ubogagu
8897a49d,Rumi Utsugi,Rumi Utsugi,1988,https://fbref.com/en/players/8897a49d/Rumi-Utsugi
442d8200,Dani Weatherholt,Dani Weatherholt,1994,https://fbref.com/en/players/442d8200/Dani-Weatherholt
c80112bf,Mallory Weber,Mallory Weber,1994,https://fbref.com/en/players/c80112bf/Mallory-Weber
274666f1,Christen Westphal,Christen Westphal,1993,https://fbref.com/en/players/274666f1/Christen-Westphal
ccf22f56,Lydia Williams,Lydia Williams,1988,https://fbref.com/en/players/ccf22f56/Lydia-Williams
7cfc8b0b,Sam Witteman,Sam Witteman,1994,https://fbref.com/en/players/7cfc8b0b/Sam-Witteman
23aceac3,Shelina Zadorsky,Shelina Zadorsky,1992,https://fbref.com/en/players/23aceac3/Shelina-Zadorsky
c6e46073,Catherine Zimmerman,Catherine Zimmerman,1994,https://fbref.com/en/players/c6e46073/Catherine-Zimmerman
13a319fa,Lindsay Agnew,Lindsay Agnew,1995,https://fbref.com/en/players/13a319fa/Lindsay-Agnew
5c38ee99,Morgan Andrews,Morgan Andrews,1995,https://fbref.com/en/players/5c38ee99/Morgan-Andrews
dc2f2a60,Maddie Bauer,Maddie Bauer,1995,https://fbref.com/en/players/dc2f2a60/Maddie-Bauer
48f7d47f,Cassidy Benintente,Cassidy Benintente,,https://fbref.com/en/players/48f7d47f/Cassidy-Benintente
2ffdd658,Bruna,Bruna,1985,https://fbref.com/en/players/2ffdd658/Bruna
c40fd1ac,Jane Campbell,Jane Campbell,1995,https://fbref.com/en/players/c40fd1ac/Jane-Campbell
ffa7c6a1,Cameron Castleberry,Cameron Castleberry,1995,https://fbref.com/en/players/ffa7c6a1/Cameron-Castleberry
1a95407f,Daphne Corboz,Daphne Corboz,1993,https://fbref.com/en/players/1a95407f/Daphne-Corboz
eddbb99b,Meghan Cox,Meghan Cox,1994,https://fbref.com/en/players/eddbb99b/Meghan-Cox
6d8cbb14,Larissa Crummer,Larissa Crummer,1996,https://fbref.com/en/players/6d8cbb14/Larissa-Crummer
85cea0cf,Debinha,Debinha,1991,https://fbref.com/en/players/85cea0cf/Debinha
173bcb80,Meggie Dougherty Howard,Meggie Dougherty Howard,1995,https://fbref.com/en/players/173bcb80/Meggie-Dougherty-Howard
6b15dfea,Hayley Dowd,Hayley Dowd,1994,https://fbref.com/en/players/6b15dfea/Hayley-Dowd
39bcb193,Nickolette Driesse,Nickolette Driesse,1994,https://fbref.com/en/players/39bcb193/Nickolette-Driesse
c3c6180c,Danica Evans,Danica Evans,1995,https://fbref.com/en/players/c3c6180c/Danica-Evans
e56b66f7,Claire Falknor,Claire Falknor,1993,https://fbref.com/en/players/e56b66f7/Claire-Falknor
6d6ba3a6,Caroline Flynn,Caroline Flynn,,https://fbref.com/en/players/6d6ba3a6/Caroline-Flynn
ee5355a7,Mandy Freeman,Mandy Freeman,1995,https://fbref.com/en/players/ee5355a7/Mandy-Freeman
f8a75539,Christina Gibbons,Christina Gibbons,1994,https://fbref.com/en/players/f8a75539/Christina-Gibbons
c8961c8d,Summer Green,Summer Green,1995,https://fbref.com/en/players/c8961c8d/Summer-Green
03e349d1,Emilie Haavi,Emilie Haavi,1992,https://fbref.com/en/players/03e349d1/Emilie-Haavi
42ecf0e8,DiDi Haracic,DiDi Haracic,1992,https://fbref.com/en/players/42ecf0e8/DiDi-Haracic
d2de2f84,Ashley Hatch,Ashley Hatch,1995,https://fbref.com/en/players/d2de2f84/Ashley-Hatch
025ba209,Ashley Herndon,Ashley Herndon,1994,https://fbref.com/en/players/025ba209/Ashley-Herndon
1d8b51dd,Rachel Hill,Rachel Hill,1995,https://fbref.com/en/players/1d8b51dd/Rachel-Hill
9bdcd8df,Nora Holstad Berge,Nora Holstad Berge,1987,https://fbref.com/en/players/9bdcd8df/Nora-Holstad-Berge
bc03c54d,Kelli Hubly,Kelli Hubly,1994,https://fbref.com/en/players/bc03c54d/Kelli-Hubly
a1158ec2,Katie Johnson,Katie Johnson,1994,https://fbref.com/en/players/a1158ec2/Katie-Johnson
61402751,Savannah Jordan,Savannah Jordan,1995,https://fbref.com/en/players/61402751/Savannah-Jordan
a3f361a8,Lauren Kaskie,Lauren Kaskie,1995,https://fbref.com/en/players/a3f361a8/Lauren-Kaskie
a8d493e3,Yuri Kawamura,Yuri Kawamura,1989,https://fbref.com/en/players/a8d493e3/Yuri-Kawamura
dcd6a67e,Rose Lavelle,Rose Lavelle,1995,https://fbref.com/en/players/dcd6a67e/Rose-Lavelle
bab2c5ab,Tyler Lussi,Tyler Lussi,1995,https://fbref.com/en/players/bab2c5ab/Tyler-Lussi
3857e361,Marta,Marta,1986,https://fbref.com/en/players/3857e361/Marta
7cb8a975,Kristen McNabb,Kristen McNabb,1994,https://fbref.com/en/players/7cb8a975/Kristen-McNabb
586d6dd8,McKenzie Meehan,McKenzie Meehan,1994,https://fbref.com/en/players/586d6dd8/McKenzie-Meehan
76718613,Kayla Mills,Kayla Mills,1995,https://fbref.com/en/players/76718613/Kayla-Mills
2051749e,Sydney Miramontez,Sydney Miramontez,1994,https://fbref.com/en/players/2051749e/Sydney-Miramontez
5b97f5ec,Yūki Nagasato,Yūki Nagasato,1987,https://fbref.com/en/players/5b97f5ec/Yuki-Nagasato
6d1e0c6b,Ifeoma Onumonu,Ifeoma Onumonu,1994,https://fbref.com/en/players/6d1e0c6b/Ifeoma-Onumonu
9c06c97c,Nichelle Prince,Nichelle Prince,1995,https://fbref.com/en/players/9c06c97c/Nichelle-Prince
ac3b98b3,Morgan Proffitt,Morgan Proffitt,1994,https://fbref.com/en/players/ac3b98b3/Morgan-Proffitt
4d595c03,Sammy Prudhomme,Sammy Prudhomme,1993,https://fbref.com/en/players/4d595c03/Sammy-Prudhomme
c94c70bc,Margaret Purce,Margaret Purce,1995,https://fbref.com/en/players/c94c70bc/Margaret-Purce
1f3379cf,Maegan Rosa,Maegan Rosa,1992,https://fbref.com/en/players/1f3379cf/Maegan-Rosa
2fa2317d,Rosana,Rosana,1982,https://fbref.com/en/players/2fa2317d/Rosana
f165f9e9,Madalyn Schiffel,Madalyn Schiffel,1994,https://fbref.com/en/players/f165f9e9/Madalyn-Schiffel
46b237d3,Kailen Sheridan,Kailen Sheridan,1995,https://fbref.com/en/players/46b237d3/Kailen-Sheridan
135bfabc,Arielle Ship,Arielle Ship,1995,https://fbref.com/en/players/135bfabc/Arielle-Ship
c2b6ba64,Rebekah Stott,Rebekah Stott,1993,https://fbref.com/en/players/c2b6ba64/Rebekah-Stott
70b0fd86,Mallory Swanson,Mallory Swanson,1998,https://fbref.com/en/players/70b0fd86/Mallory-Swanson
02d55515,Ashleigh Sykes,Ashleigh Sykes,1991,https://fbref.com/en/players/02d55515/Ashleigh-Sykes
c45765e1,Crystal Thomas,Crystal Thomas,1994,https://fbref.com/en/players/c45765e1/Crystal-Thomas
880f1d7e,Madison Tiernan,Madison Tiernan,1995,https://fbref.com/en/players/880f1d7e/Madison-Tiernan
3d580186,Rosie White,Rosie White,1993,https://fbref.com/en/players/3d580186/Rosie-White
23640ade,Janine van Wyk,Janine van Wyk,1987,https://fbref.com/en/players/23640ade/Janine-van-Wyk
86a01c81,Michaela Abam,Michaela Abam,1997,https://fbref.com/en/players/86a01c81/Michaela-Abam
b2def3da,Elizabeth Addo,Elizabeth Addo,1993,https://fbref.com/en/players/b2def3da/Elizabeth-Addo
eea3655d,Elizabeth Ball,Elizabeth Ball,1995,https://fbref.com/en/players/eea3655d/Elizabeth-Ball
44e20c64,Eliza Bona,Eliza Bona,,https://fbref.com/en/players/44e20c64/Eliza-Bona
a08ec16b,Emily Boyd,Emily Boyd,1996,https://fbref.com/en/players/a08ec16b/Emily-Boyd
c602ce2e,Bridget Callahan,Bridget Callahan,1996,https://fbref.com/en/players/c602ce2e/Bridget-Callahan
5f2af172,Ellie Carpenter,Ellie Carpenter,2000,https://fbref.com/en/players/5f2af172/Ellie-Carpenter
c453ae9b,Zoe Clark,Zoe Clark,1995,https://fbref.com/en/players/c453ae9b/Zoe-Clark
d3c316a3,Ana-Maria Crnogorčević,Ana-Maria Crnogorčević,1990,https://fbref.com/en/players/d3c316a3/Ana-Maria-Crnogorcevic
0640a277,Frannie Crouse,Frannie Crouse,1995,https://fbref.com/en/players/0640a277/Frannie-Crouse
92f8713a,Imani Dorsey,Imani Dorsey,1996,https://fbref.com/en/players/92f8713a/Imani-Dorsey
6e9716f6,Emily van Egmond,Emily van Egmond,1993,https://fbref.com/en/players/6e9716f6/Emily-van-Egmond
fcaf2074,Abby Elinsky,Abby Elinsky,1996,https://fbref.com/en/players/fcaf2074/Abby-Elinsky
64bf37f4,Mallory Eubanks,Mallory Eubanks,1996,https://fbref.com/en/players/64bf37f4/Mallory-Eubanks
9290a41c,Katrina Gorry,Katrina Gorry,1992,https://fbref.com/en/players/9290a41c/Katrina-Gorry
45cf25bf,Haley Hanson,Haley Hanson,1996,https://fbref.com/en/players/45cf25bf/Haley-Hanson
5747f555,Darian Jenkins,Darian Jenkins,1995,https://fbref.com/en/players/5747f555/Darian-Jenkins
81cca947,Jaycie Johnson,Jaycie Johnson,1995,https://fbref.com/en/players/81cca947/Jaycie-Johnson
b2ec0f9f,Kimberly Keever,Kimberly Keever,1995,https://fbref.com/en/players/b2ec0f9f/Kimberly-Keever
93c3ff48,Thembi Kgatlana,Thembi Kgatlana,1996,https://fbref.com/en/players/93c3ff48/Thembi-Kgatlana
23b17daa,Kaleigh Kurtz,Kaleigh Kurtz,1997,https://fbref.com/en/players/23b17daa/Kaleigh-Kurtz
2c4a9c2f,Veronica Latsko,Veronica Latsko,1995,https://fbref.com/en/players/2c4a9c2f/Veronica-Latsko
8546d3ab,Savannah McCaskill,Savannah McCaskill,1996,https://fbref.com/en/players/8546d3ab/Savannah-McCaskill
33938ce4,Linda Motlhalo,Linda Motlhalo,1998,https://fbref.com/en/players/33938ce4/Linda-Motlhalo
ebcbf991,Alli Murphy,Alli Murphy,1994,https://fbref.com/en/players/ebcbf991/Alli-Murphy
5b88e85b,Theresa Nielsen,Theresa Nielsen,1986,https://fbref.com/en/players/5b88e85b/Theresa-Nielsen
ee96f6f2,Amandine Pierre-Louis,Amandine Pierre-Louis,1995,https://fbref.com/en/players/ee96f6f2/Amandine-Pierre-Louis
beede7f7,Quinn,Quinn,1995,https://fbref.com/en/players/beede7f7/Quinn
7e19bccd,Andi Sullivan,Andi Sullivan,1995,https://fbref.com/en/players/7e19bccd/Andi-Sullivan
69eb9dbf,Thaisa,Thaisa,1988,https://fbref.com/en/players/69eb9dbf/Thaisa
c706f17a,Elise Thorsnes,Elise Thorsnes,1988,https://fbref.com/en/players/c706f17a/Elise-Thorsnes
64a66c52,Michele Vasconcelos,Michele Vasconcelos,1994,https://fbref.com/en/players/64a66c52/Michele-Vasconcelos
787e8bfd,Ryan Williams,Ryan Williams,1996,https://fbref.com/en/players/787e8bfd/Ryan-Williams
aefa7128,Erin Yenney,Erin Yenney,1992,https://fbref.com/en/players/aefa7128/Erin-Yenney
7115d595,Gunnhildur Yrsa Jónsdóttir,Gunnhildur Yrsa Jónsdóttir,1988,https://fbref.com/en/players/7115d595/Gunnhildur-Yrsa-Jonsdottir
7858f8fd,Jordan Baggett,Jordan Baggett,1996,https://fbref.com/en/players/7858f8fd/Jordan-Baggett
1b15d6a3,Dorian Bailey,Dorian Bailey,1997,https://fbref.com/en/players/1b15d6a3/Dorian-Bailey
0d502444,Bethany Balcer,Bethany Balcer,1997,https://fbref.com/en/players/0d502444/Bethany-Balcer
651a7715,Verónica Boquete,Verónica Boquete,1987,https://fbref.com/en/players/651a7715/Veronica-Boquete
750f75af,Joanna Boyles,Joanna Boyles,1995,https://fbref.com/en/players/750f75af/Joanna-Boyles
18eb71f2,Betsy Brandon,Betsy Brandon,1996,https://fbref.com/en/players/18eb71f2/Betsy-Brandon
35d8529c,Elaine Burdett,Elaine Burdett,1996,https://fbref.com/en/players/35d8529c/Elaine-Burdett
56c63126,Ariana Calderón,Ariana Calderón,1990,https://fbref.com/en/players/56c63126/Ariana-Calderon
78400c25,Simone Charley,Simone Charley,1995,https://fbref.com/en/players/78400c25/Simone-Charley
d2a21f98,Emily Curran,Emily Curran,1996,https://fbref.com/en/players/d2a21f98/Emily-Curran
543614ff,Tierna Davidson,Tierna Davidson,1998,https://fbref.com/en/players/543614ff/Tierna-Davidson
2021c04f,Marisa DiGrande,Marisa DiGrande,1997,https://fbref.com/en/players/2021c04f/Marisa-DiGrande
f2284088,Claire Emslie,Claire Emslie,1994,https://fbref.com/en/players/f2284088/Claire-Emslie
56d6c719,Marissa Everett,Marissa Everett,1997,https://fbref.com/en/players/56d6c719/Marissa-Everett
c832f248,Caitlin Farrell,Caitlin Farrell,1997,https://fbref.com/en/players/c832f248/Caitlin-Farrell
28814cc8,Bayley Feist,Bayley Feist,1997,https://fbref.com/en/players/28814cc8/Bayley-Feist
e43b277b,Sabrina Flores,Sabrina Flores,1996,https://fbref.com/en/players/e43b277b/Sabrina-Flores
0298dd35,Gabi,Gabi,1994,https://fbref.com/en/players/0298dd35/Gabi
754c7614,Zoey Goralski,Zoey Goralski,1995,https://fbref.com/en/players/754c7614/Zoey-Goralski
82577034,Erin Greening,Erin Greening,1997,https://fbref.com/en/players/82577034/Erin-Greening
2ce5ad3a,Amy Harrison,Amy Harrison,1996,https://fbref.com/en/players/2ce5ad3a/Amy-Harrison
caa748a7,Carlin Hudson,Carlin Hudson,1996,https://fbref.com/en/players/caa748a7/Carlin-Hudson
9151a63d,Julie James,Julie James,1996,https://fbref.com/en/players/9151a63d/Julie-James
221e8e04,Celia Jiménez,Celia Jiménez,1995,https://fbref.com/en/players/221e8e04/Celia-Jimenez
9ec6055c,Elise Kellond-Knight,Elise Kellond-Knight,1990,https://fbref.com/en/players/9ec6055c/Elise-Kellond-Knight
8e2a7ac1,Cecelia Kizer,Cecelia Kizer,1997,https://fbref.com/en/players/8e2a7ac1/Cecelia-Kizer
fd4f486f,Gina Lewandowski,Gina Lewandowski,1985,https://fbref.com/en/players/fd4f486f/Gina-Lewandowski
40a0bec9,Chloe Logarzo,Chloe Logarzo,1994,https://fbref.com/en/players/40a0bec9/Chloe-Logarzo
981ae7b1,Michelle Maemone,Michelle Maemone,1997,https://fbref.com/en/players/981ae7b1/Michelle-Maemone
72927bcb,Tegan McGrady,Tegan McGrady,1997,https://fbref.com/en/players/72927bcb/Tegan-McGrady
8ac698c6,Kayla McKenna,Kayla McKenna,1996,https://fbref.com/en/players/8ac698c6/Kayla-McKenna
08569d75,Lauren Milliet,Lauren Milliet,1996,https://fbref.com/en/players/08569d75/Lauren-Milliet
2625e415,Paige Monaghan,Paige Monaghan,1996,https://fbref.com/en/players/2625e415/Paige-Monaghan
493c384e,Casey Murphy,Casey Murphy,1996,https://fbref.com/en/players/493c384e/Casey-Murphy
20a0341e,Samantha Murphy,Samantha Murphy,1997,https://fbref.com/en/players/20a0341e/Samantha-Murphy
c519dc3a,Satara Murray,Satara Murray,1993,https://fbref.com/en/players/c519dc3a/Satara-Murray
bb31e506,Maddie Nolf,Maddie Nolf,1996,https://fbref.com/en/players/bb31e506/Maddie-Nolf
78d285e6,Madison Pogarch,Madison Pogarch,1997,https://fbref.com/en/players/78d285e6/Madison-Pogarch
fb42a249,Ally Prisock,Ally Prisock,1997,https://fbref.com/en/players/fb42a249/Ally-Prisock
6b0e56d4,Leah Pruitt,Leah Pruitt,1997,https://fbref.com/en/players/6b0e56d4/Leah-Pruitt
5f57dbb8,Morgan Reid,Morgan Reid,1995,https://fbref.com/en/players/5f57dbb8/Morgan-Reid
7d576830,Arianna Romero,Arianna Romero,1992,https://fbref.com/en/players/7d576830/Arianna-Romero
bd325738,Maria Sanchez,Maria Sanchez,1996,https://fbref.com/en/players/bd325738/Maria-Sanchez
e8f90dc9,Sophie Schmidt,Sophie Schmidt,1988,https://fbref.com/en/players/e8f90dc9/Sophie-Schmidt
51b6c880,Gabby Seiler,Gabby Seiler,1994,https://fbref.com/en/players/51b6c880/Gabby-Seiler
0ba36ee8,Kayla Sharples,Kayla Sharples,1997,https://fbref.com/en/players/0ba36ee8/Kayla-Sharples
d87f7c77,Julia Spetsmark,Julia Spetsmark,1989,https://fbref.com/en/players/d87f7c77/Julia-Spetsmark
9b763275,Samantha Staab,Samantha Staab,1997,https://fbref.com/en/players/9b763275/Samantha-Staab
d69947dc,Addison Steiner,Addison Steiner,,https://fbref.com/en/players/d69947dc/Addison-Steiner
9ece0fc4,Raisa Strom-Okimoto,Raisa Strom-Okimoto,1997,https://fbref.com/en/players/9ece0fc4/Raisa-Strom-Okimoto
12288a10,Jenna Szczesny,Jenna Szczesny,1997,https://fbref.com/en/players/12288a10/Jenna-Szczesny
33c8836b,Gaby Vincent,Gaby Vincent,1997,https://fbref.com/en/players/33c8836b/Gaby-Vincent
1ae9fd43,Kenie Wright,Kenie Wright,1997,https://fbref.com/en/players/1ae9fd43/Kenie-Wright
26f967a8,Shae Yanez,Shae Yanez,1997,https://fbref.com/en/players/26f967a8/Shae-Yanez
b03e80f6,Michelle Alozie,Michelle Alozie,1997,https://fbref.com/en/players/b03e80f6/Michelle-Alozie
49d6d4a8,Angelina,Angelina,2000,https://fbref.com/en/players/49d6d4a8/Angelina
b859a598,Chinyelu Asher,Chinyelu Asher,1993,https://fbref.com/en/players/b859a598/Chinyelu-Asher
d9bb5833,Julia Ashley,Julia Ashley,1996,https://fbref.com/en/players/d9bb5833/Julia-Ashley
9768ff7b,Taylor Aylmer,Taylor Aylmer,1998,https://fbref.com/en/players/9768ff7b/Taylor-Aylmer
54f9201c,Rylee Baisden,Rylee Baisden,1994,https://fbref.com/en/players/54f9201c/Rylee-Baisden
7c903a2d,Karen Bardsley,Karen Bardsley,1984,https://fbref.com/en/players/7c903a2d/Karen-Bardsley
eae2b0a1,Jorian Baucom,Jorian Baucom,1996,https://fbref.com/en/players/eae2b0a1/Jorian-Baucom
130c8e6e,Hannah Betfort,Hannah Betfort,1999,https://fbref.com/en/players/130c8e6e/Hannah-Betfort
76828205,Camryn Biegalski,Camryn Biegalski,1998,https://fbref.com/en/players/76828205/Camryn-Biegalski
73eb19a8,Bella Bixby,Bella Bixby,1995,https://fbref.com/en/players/73eb19a8/Bella-Bixby
930d5a13,Deneisha Blackwood,Deneisha Blackwood,1997,https://fbref.com/en/players/930d5a13/Deneisha-Blackwood
488a84df,Gemma Bonner,Gemma Bonner,1991,https://fbref.com/en/players/488a84df/Gemma-Bonner
a6a9dbe0,Sarah Bouhaddi,Sarah Bouhaddi,1986,https://fbref.com/en/players/a6a9dbe0/Sarah-Bouhaddi
b4a17233,Diane Caldwell,Diane Caldwell,1988,https://fbref.com/en/players/b4a17233/Diane-Caldwell
7ca7c385,Alana Cook,Alana Cook,1997,https://fbref.com/en/players/7ca7c385/Alana-Cook
69a5c1ae,Shirley Cruz,Shirley Cruz,1985,https://fbref.com/en/players/69a5c1ae/Shirley-Cruz
e9bd1db2,Jennifer Cudjoe,Jennifer Cudjoe,1994,https://fbref.com/en/players/e9bd1db2/Jennifer-Cudjoe
f0aeff93,Schuyler DeBree,Schuyler DeBree,1996,https://fbref.com/en/players/f0aeff93/Schuyler-DeBree
b6e16071,Ella Dederick,Ella Dederick,1996,https://fbref.com/en/players/b6e16071/Ella-Dederick
8cfb97f5,Kate Del Fava,Kate Del Fava,1998,https://fbref.com/en/players/8cfb97f5/Kate-Del-Fava
6071b9cc,Amanda Dennis,Amanda Dennis,1998,https://fbref.com/en/players/6071b9cc/Amanda-Dennis
d50b31a8,Hannah Diaz,Hannah Diaz,1996,https://fbref.com/en/players/d50b31a8/Hannah-Diaz
8a985938,Emina Ekic,Emina Ekic,1999,https://fbref.com/en/players/8a985938/Emina-Ekic
9d2c6180,Taylor Flint,Taylor Flint,1998,https://fbref.com/en/players/9d2c6180/Taylor-Flint
2eb9f54a,Emily Fox,Emily Fox,1998,https://fbref.com/en/players/2eb9f54a/Emily-Fox
f11bfc17,Machaela George,Machaela George,1997,https://fbref.com/en/players/f11bfc17/Machaela-George
876c8ede,Makamae Gomera-Stevens,Makamae Gomera-Stevens,1999,https://fbref.com/en/players/876c8ede/Makamae-Gomera-Stevens
16368450,Madison Hammond,Madison Hammond,1997,https://fbref.com/en/players/16368450/Madison-Hammond
d66d6128,Ally Haran,Ally Haran,1996,https://fbref.com/en/players/d66d6128/Ally-Haran
655d2b08,Lindsey Harris,Lindsey Harris,1993,https://fbref.com/en/players/655d2b08/Lindsey-Harris
39281f0d,Kelcie Hedge,Kelcie Hedge,1997,https://fbref.com/en/players/39281f0d/Kelcie-Hedge
b7dd09b9,Anna Heilferty,Anna Heilferty,1999,https://fbref.com/en/players/b7dd09b9/Anna-Heilferty
ab662bbc,Brooke Hendrix,Brooke Hendrix,1993,https://fbref.com/en/players/ab662bbc/Brooke-Hendrix
ec30b0a3,Allie Hess,Allie Hess,1996,https://fbref.com/en/players/ec30b0a3/Allie-Hess
eb036ce5,Samantha Hiatt,Samantha Hiatt,1998,https://fbref.com/en/players/eb036ce5/Samantha-Hiatt
c942bc07,Natalie Jacobs,Natalie Jacobs,1997,https://fbref.com/en/players/c942bc07/Natalie-Jacobs
6444e5a0,Angharad James,Angharad James,1994,https://fbref.com/en/players/6444e5a0/Angharad-James
c4955f6c,Vanessa Kara,Vanessa Kara,1996,https://fbref.com/en/players/c4955f6c/Vanessa-Kara
c5f5fc93,Abi Kim,Abi Kim,1998,https://fbref.com/en/players/c5f5fc93/Abi-Kim
679eda9b,Tziarra King,Tziarra King,1998,https://fbref.com/en/players/679eda9b/Tziarra-King
42325547,Natalia Kuikka,Natalia Kuikka,1995,https://fbref.com/en/players/42325547/Natalia-Kuikka
09411c68,Mariana Larroquette,Mariana Larroquette,1992,https://fbref.com/en/players/09411c68/Mariana-Larroquette
1139a223,Eugénie Le Sommer,Eugénie Le Sommer,1989,https://fbref.com/en/players/1139a223/Eugenie-Le-Sommer
7e23ee28,Taylor Leach,Taylor Leach,1992,https://fbref.com/en/players/7e23ee28/Taylor-Leach
8717208c,Jordyn Listro,Jordyn Listro,1995,https://fbref.com/en/players/8717208c/Jordyn-Listro
6a17de86,Jimena López,Jimena López,1999,https://fbref.com/en/players/6a17de86/Jimena-Lopez
66b3643f,Sarah Luebbert,Sarah Luebbert,1997,https://fbref.com/en/players/66b3643f/Sarah-Luebbert
e70a7484,Katie Lund,Katie Lund,1996,https://fbref.com/en/players/e70a7484/Katie-Lund
388948a7,Hailie Mace,Hailie Mace,1997,https://fbref.com/en/players/388948a7/Hailie-Mace
dd841e78,Dzsenifer Marozsán,Dzsenifer Marozsán,1992,https://fbref.com/en/players/dd841e78/Dzsenifer-Marozsan
b26a8c1f,Nealy Martin,Nealy Martin,1998,https://fbref.com/en/players/b26a8c1f/Nealy-Martin
0da5f5b6,Addie McCain,Addie McCain,1999,https://fbref.com/en/players/0da5f5b6/Addie-McCain
f02cb699,Phoebe McClernon,Phoebe McClernon,1997,https://fbref.com/en/players/f02cb699/Phoebe-McClernon
